db_id,query,question,query_toks,query_toks_no_value,question_toks,ask_response_thinking,ask_response_non_thinking,thinking_eval,non_thinking_eval,thinking_correct,non_thinking_correct,thinking_error,non_thinking_error,thinking_generated_sql,non_thinking_generated_sql,thinking_generated_row_count,non_thinking_generated_row_count,golden_row_count,source_file
orchestra,SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1,Show the years in which orchestras that have given more than one performance are founded.,"['SELECT', 'Year_of_Founded', 'FROM', 'orchestra', 'AS', 'T1', 'JOIN', 'performance', 'AS', 'T2', 'ON', 'T1.Orchestra_ID', '=', 'T2.Orchestra_ID', 'GROUP', 'BY', 'T2.Orchestra_ID', 'HAVING', 'COUNT', '(', '*', ')', '>', '1']","['select', 'year_of_founded', 'from', 'orchestra', 'as', 't1', 'join', 'performance', 'as', 't2', 'on', 't1', '.', 'orchestra_id', '=', 't2', '.', 'orchestra_id', 'group', 'by', 't2', '.', 'orchestra_id', 'having', 'count', '(', '*', ')', '>', 'value']","['Show', 'the', 'years', 'in', 'which', 'orchestras', 'that', 'have', 'given', 'more', 'than', 'one', 'performance', 'are', 'founded', '.']","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'Show the years in which orchestras that have given more than one performance are founded.', 'is_thinking': True, 'skip_user_interaction': True, 'schema_name': 'orchestra'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': 'SELECT T1.year_of_founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.orchestra_id = T2.orchestra_id GROUP BY T1.orchestra_id HAVING COUNT(T2.performance_id) > 1', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': 'SELECT T1.year_of_founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.orchestra_id = T2.orchestra_id GROUP BY T1.orchestra_id HAVING COUNT(T2.performance_id) > 1', 'ask_reached_end': True}","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'Show the years in which orchestras that have given more than one performance are founded.', 'is_thinking': False, 'skip_user_interaction': True, 'schema_name': 'orchestra'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': '```sqlite\nSELECT\n  T1.year_of_founded\nFROM orchestra AS T1\nINNER JOIN performance AS T2\n  ON T1.orchestra_id = T2.orchestra_id\nGROUP BY\n  T1.orchestra_id\nHAVING\n  COUNT(T2.performance_id) > 1;\n```', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': '```sqlite\nSELECT\n  T1.year_of_founded\nFROM orchestra AS T1\nINNER JOIN performance AS T2\n  ON T1.orchestra_id = T2.orchestra_id\nGROUP BY\n  T1.orchestra_id\nHAVING\n  COUNT(T2.performance_id) > 1;\n```', 'ask_reached_end': True}","{'correct': True, 'error': None, 'generated_sql': 'SELECT T1.year_of_founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.orchestra_id = T2.orchestra_id GROUP BY T1.orchestra_id HAVING COUNT(T2.performance_id) > 1', 'golden_sql': 'SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1', 'generated_result': [], 'golden_result': [], 'generated_row_count': 0, 'golden_row_count': 0}","{'correct': True, 'error': None, 'generated_sql': 'SELECT\n  T1.year_of_founded\nFROM orchestra AS T1\nINNER JOIN performance AS T2\n  ON T1.orchestra_id = T2.orchestra_id\nGROUP BY\n  T1.orchestra_id\nHAVING\n  COUNT(T2.performance_id) > 1', 'golden_sql': 'SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1', 'generated_result': [], 'golden_result': [], 'generated_row_count': 0, 'golden_row_count': 0}",True,True,,,SELECT T1.year_of_founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.orchestra_id = T2.orchestra_id GROUP BY T1.orchestra_id HAVING COUNT(T2.performance_id) > 1,"SELECT
  T1.year_of_founded
FROM orchestra AS T1
INNER JOIN performance AS T2
  ON T1.orchestra_id = T2.orchestra_id
GROUP BY
  T1.orchestra_id
HAVING
  COUNT(T2.performance_id) > 1",0.0,0.0,0.0,spider_test_with_ask_responses_offset_800_max_rows_234.json
orchestra,SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1,What are years of founding for orchestras that have had more than a single performance?,"['SELECT', 'Year_of_Founded', 'FROM', 'orchestra', 'AS', 'T1', 'JOIN', 'performance', 'AS', 'T2', 'ON', 'T1.Orchestra_ID', '=', 'T2.Orchestra_ID', 'GROUP', 'BY', 'T2.Orchestra_ID', 'HAVING', 'COUNT', '(', '*', ')', '>', '1']","['select', 'year_of_founded', 'from', 'orchestra', 'as', 't1', 'join', 'performance', 'as', 't2', 'on', 't1', '.', 'orchestra_id', '=', 't2', '.', 'orchestra_id', 'group', 'by', 't2', '.', 'orchestra_id', 'having', 'count', '(', '*', ')', '>', 'value']","['What', 'are', 'years', 'of', 'founding', 'for', 'orchestras', 'that', 'have', 'had', 'more', 'than', 'a', 'single', 'performance', '?']","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'What are years of founding for orchestras that have had more than a single performance?', 'is_thinking': True, 'skip_user_interaction': True, 'schema_name': 'orchestra'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': 'SELECT T1.year_of_founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.orchestra_id = T2.orchestra_id GROUP BY T1.orchestra_id HAVING COUNT(T2.performance_id) > 1', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': 'SELECT T1.year_of_founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.orchestra_id = T2.orchestra_id GROUP BY T1.orchestra_id HAVING COUNT(T2.performance_id) > 1', 'ask_reached_end': True}","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'What are years of founding for orchestras that have had more than a single performance?', 'is_thinking': False, 'skip_user_interaction': True, 'schema_name': 'orchestra'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': '```sqlite\nSELECT\n  T1.year_of_founded\nFROM orchestra AS T1\nINNER JOIN performance AS T2\n  ON T1.orchestra_id = T2.orchestra_id\nGROUP BY\n  T1.orchestra_id\nHAVING\n  COUNT(T2.performance_id) > 1;\n```', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': '```sqlite\nSELECT\n  T1.year_of_founded\nFROM orchestra AS T1\nINNER JOIN performance AS T2\n  ON T1.orchestra_id = T2.orchestra_id\nGROUP BY\n  T1.orchestra_id\nHAVING\n  COUNT(T2.performance_id) > 1;\n```', 'ask_reached_end': True}","{'correct': True, 'error': None, 'generated_sql': 'SELECT T1.year_of_founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.orchestra_id = T2.orchestra_id GROUP BY T1.orchestra_id HAVING COUNT(T2.performance_id) > 1', 'golden_sql': 'SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1', 'generated_result': [], 'golden_result': [], 'generated_row_count': 0, 'golden_row_count': 0}","{'correct': True, 'error': None, 'generated_sql': 'SELECT\n  T1.year_of_founded\nFROM orchestra AS T1\nINNER JOIN performance AS T2\n  ON T1.orchestra_id = T2.orchestra_id\nGROUP BY\n  T1.orchestra_id\nHAVING\n  COUNT(T2.performance_id) > 1', 'golden_sql': 'SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1', 'generated_result': [], 'golden_result': [], 'generated_row_count': 0, 'golden_row_count': 0}",True,True,,,SELECT T1.year_of_founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.orchestra_id = T2.orchestra_id GROUP BY T1.orchestra_id HAVING COUNT(T2.performance_id) > 1,"SELECT
  T1.year_of_founded
FROM orchestra AS T1
INNER JOIN performance AS T2
  ON T1.orchestra_id = T2.orchestra_id
GROUP BY
  T1.orchestra_id
HAVING
  COUNT(T2.performance_id) > 1",0.0,0.0,0.0,spider_test_with_ask_responses_offset_800_max_rows_234.json
network_1,SELECT count(*) FROM Highschooler,How many high schoolers are there?,"['SELECT', 'count', '(', '*', ')', 'FROM', 'Highschooler']","['select', 'count', '(', '*', ')', 'from', 'highschooler']","['How', 'many', 'high', 'schoolers', 'are', 'there', '?']","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'How many high schoolers are there?', 'is_thinking': True, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': 'SELECT COUNT(highschooler.id) AS count_highschoolers FROM highschooler', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': 'SELECT COUNT(highschooler.id) AS count_highschoolers FROM highschooler', 'ask_reached_end': True}","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'How many high schoolers are there?', 'is_thinking': False, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': 'SELECT COUNT(*) FROM highschooler;', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': 'SELECT COUNT(*) FROM highschooler;', 'ask_reached_end': True}","{'correct': True, 'error': None, 'generated_sql': 'SELECT COUNT(highschooler.id) AS count_highschoolers FROM highschooler', 'golden_sql': 'SELECT count(*) FROM Highschooler', 'generated_result': [[16]], 'golden_result': [[16]], 'generated_row_count': 1, 'golden_row_count': 1}","{'correct': True, 'error': None, 'generated_sql': 'SELECT COUNT(*) FROM highschooler', 'golden_sql': 'SELECT count(*) FROM Highschooler', 'generated_result': [[16]], 'golden_result': [[16]], 'generated_row_count': 1, 'golden_row_count': 1}",True,True,,,SELECT COUNT(highschooler.id) AS count_highschoolers FROM highschooler,SELECT COUNT(*) FROM highschooler,1.0,1.0,1.0,spider_test_with_ask_responses_offset_800_max_rows_234.json
network_1,SELECT count(*) FROM Highschooler,Count the number of high schoolers.,"['SELECT', 'count', '(', '*', ')', 'FROM', 'Highschooler']","['select', 'count', '(', '*', ')', 'from', 'highschooler']","['Count', 'the', 'number', 'of', 'high', 'schoolers', '.']","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'Count the number of high schoolers.', 'is_thinking': True, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': 'SELECT COUNT(highschooler.id) AS count_highschoolers FROM highschooler', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': 'SELECT COUNT(highschooler.id) AS count_highschoolers FROM highschooler', 'ask_reached_end': True}","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'Count the number of high schoolers.', 'is_thinking': False, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': 'SELECT COUNT(*) FROM highschooler;', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': 'SELECT COUNT(*) FROM highschooler;', 'ask_reached_end': True}","{'correct': True, 'error': None, 'generated_sql': 'SELECT COUNT(highschooler.id) AS count_highschoolers FROM highschooler', 'golden_sql': 'SELECT count(*) FROM Highschooler', 'generated_result': [[16]], 'golden_result': [[16]], 'generated_row_count': 1, 'golden_row_count': 1}","{'correct': True, 'error': None, 'generated_sql': 'SELECT COUNT(*) FROM highschooler', 'golden_sql': 'SELECT count(*) FROM Highschooler', 'generated_result': [[16]], 'golden_result': [[16]], 'generated_row_count': 1, 'golden_row_count': 1}",True,True,,,SELECT COUNT(highschooler.id) AS count_highschoolers FROM highschooler,SELECT COUNT(*) FROM highschooler,1.0,1.0,1.0,spider_test_with_ask_responses_offset_800_max_rows_234.json
network_1,"SELECT name ,  grade FROM Highschooler",Show the names and grades of each high schooler.,"['SELECT', 'name', ',', 'grade', 'FROM', 'Highschooler']","['select', 'name', ',', 'grade', 'from', 'highschooler']","['Show', 'the', 'names', 'and', 'grades', 'of', 'each', 'high', 'schooler', '.']","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'Show the names and grades of each high schooler.', 'is_thinking': True, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': 'SELECT name, grade FROM highschooler', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': 'SELECT name, grade FROM highschooler', 'ask_reached_end': True}","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'Show the names and grades of each high schooler.', 'is_thinking': False, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': 'SELECT name, grade FROM highschooler;', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': 'SELECT name, grade FROM highschooler;', 'ask_reached_end': True}","{'correct': True, 'error': None, 'generated_sql': 'SELECT name, grade FROM highschooler', 'golden_sql': 'SELECT name ,  grade FROM Highschooler', 'generated_result': [['Jordan', 9], ['Gabriel', 9], ['Tiffany', 9], ['Cassandra', 9], ['Haley', 10], ['Andrew', 10], ['Kris', 10], ['Brittany', 10], ['Alexis', 11], ['Austin', 11], ['Gabriel', 11], ['Jessica', 11], ['Jordan', 12], ['John', 12], ['Kyle', 12], ['Logan', 12]], 'golden_result': [['Jordan', 9], ['Gabriel', 9], ['Tiffany', 9], ['Cassandra', 9], ['Haley', 10], ['Andrew', 10], ['Kris', 10], ['Brittany', 10], ['Alexis', 11], ['Austin', 11], ['Gabriel', 11], ['Jessica', 11], ['Jordan', 12], ['John', 12], ['Kyle', 12], ['Logan', 12]], 'generated_row_count': 16, 'golden_row_count': 16}","{'correct': True, 'error': None, 'generated_sql': 'SELECT name, grade FROM highschooler', 'golden_sql': 'SELECT name ,  grade FROM Highschooler', 'generated_result': [['Jordan', 9], ['Gabriel', 9], ['Tiffany', 9], ['Cassandra', 9], ['Haley', 10], ['Andrew', 10], ['Kris', 10], ['Brittany', 10], ['Alexis', 11], ['Austin', 11], ['Gabriel', 11], ['Jessica', 11], ['Jordan', 12], ['John', 12], ['Kyle', 12], ['Logan', 12]], 'golden_result': [['Jordan', 9], ['Gabriel', 9], ['Tiffany', 9], ['Cassandra', 9], ['Haley', 10], ['Andrew', 10], ['Kris', 10], ['Brittany', 10], ['Alexis', 11], ['Austin', 11], ['Gabriel', 11], ['Jessica', 11], ['Jordan', 12], ['John', 12], ['Kyle', 12], ['Logan', 12]], 'generated_row_count': 16, 'golden_row_count': 16}",True,True,,,"SELECT name, grade FROM highschooler","SELECT name, grade FROM highschooler",16.0,16.0,16.0,spider_test_with_ask_responses_offset_800_max_rows_234.json
network_1,"SELECT name ,  grade FROM Highschooler",What are the names and grades for each high schooler?,"['SELECT', 'name', ',', 'grade', 'FROM', 'Highschooler']","['select', 'name', ',', 'grade', 'from', 'highschooler']","['What', 'are', 'the', 'names', 'and', 'grades', 'for', 'each', 'high', 'schooler', '?']","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'What are the names and grades for each high schooler?', 'is_thinking': True, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': 'SELECT name, grade FROM highschooler', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': 'SELECT name, grade FROM highschooler', 'ask_reached_end': True}","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'What are the names and grades for each high schooler?', 'is_thinking': False, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': 'SELECT name, grade FROM highschooler;', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': 'SELECT name, grade FROM highschooler;', 'ask_reached_end': True}","{'correct': True, 'error': None, 'generated_sql': 'SELECT name, grade FROM highschooler', 'golden_sql': 'SELECT name ,  grade FROM Highschooler', 'generated_result': [['Jordan', 9], ['Gabriel', 9], ['Tiffany', 9], ['Cassandra', 9], ['Haley', 10], ['Andrew', 10], ['Kris', 10], ['Brittany', 10], ['Alexis', 11], ['Austin', 11], ['Gabriel', 11], ['Jessica', 11], ['Jordan', 12], ['John', 12], ['Kyle', 12], ['Logan', 12]], 'golden_result': [['Jordan', 9], ['Gabriel', 9], ['Tiffany', 9], ['Cassandra', 9], ['Haley', 10], ['Andrew', 10], ['Kris', 10], ['Brittany', 10], ['Alexis', 11], ['Austin', 11], ['Gabriel', 11], ['Jessica', 11], ['Jordan', 12], ['John', 12], ['Kyle', 12], ['Logan', 12]], 'generated_row_count': 16, 'golden_row_count': 16}","{'correct': True, 'error': None, 'generated_sql': 'SELECT name, grade FROM highschooler', 'golden_sql': 'SELECT name ,  grade FROM Highschooler', 'generated_result': [['Jordan', 9], ['Gabriel', 9], ['Tiffany', 9], ['Cassandra', 9], ['Haley', 10], ['Andrew', 10], ['Kris', 10], ['Brittany', 10], ['Alexis', 11], ['Austin', 11], ['Gabriel', 11], ['Jessica', 11], ['Jordan', 12], ['John', 12], ['Kyle', 12], ['Logan', 12]], 'golden_result': [['Jordan', 9], ['Gabriel', 9], ['Tiffany', 9], ['Cassandra', 9], ['Haley', 10], ['Andrew', 10], ['Kris', 10], ['Brittany', 10], ['Alexis', 11], ['Austin', 11], ['Gabriel', 11], ['Jessica', 11], ['Jordan', 12], ['John', 12], ['Kyle', 12], ['Logan', 12]], 'generated_row_count': 16, 'golden_row_count': 16}",True,True,,,"SELECT name, grade FROM highschooler","SELECT name, grade FROM highschooler",16.0,16.0,16.0,spider_test_with_ask_responses_offset_800_max_rows_234.json
network_1,SELECT grade FROM Highschooler,Show all the grades of the high schoolers.,"['SELECT', 'grade', 'FROM', 'Highschooler']","['select', 'grade', 'from', 'highschooler']","['Show', 'all', 'the', 'grades', 'of', 'the', 'high', 'schoolers', '.']","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'Show all the grades of the high schoolers.', 'is_thinking': True, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': 'SELECT grade FROM highschooler', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': 'SELECT grade FROM highschooler', 'ask_reached_end': True}","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'Show all the grades of the high schoolers.', 'is_thinking': False, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': 'SELECT grade FROM highschooler;', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': 'SELECT grade FROM highschooler;', 'ask_reached_end': True}","{'correct': True, 'error': None, 'generated_sql': 'SELECT grade FROM highschooler', 'golden_sql': 'SELECT grade FROM Highschooler', 'generated_result': [[9], [9], [9], [9], [10], [10], [10], [10], [11], [11], [11], [11], [12], [12], [12], [12]], 'golden_result': [[9], [9], [9], [9], [10], [10], [10], [10], [11], [11], [11], [11], [12], [12], [12], [12]], 'generated_row_count': 16, 'golden_row_count': 16}","{'correct': True, 'error': None, 'generated_sql': 'SELECT grade FROM highschooler', 'golden_sql': 'SELECT grade FROM Highschooler', 'generated_result': [[9], [9], [9], [9], [10], [10], [10], [10], [11], [11], [11], [11], [12], [12], [12], [12]], 'golden_result': [[9], [9], [9], [9], [10], [10], [10], [10], [11], [11], [11], [11], [12], [12], [12], [12]], 'generated_row_count': 16, 'golden_row_count': 16}",True,True,,,SELECT grade FROM highschooler,SELECT grade FROM highschooler,16.0,16.0,16.0,spider_test_with_ask_responses_offset_800_max_rows_234.json
network_1,SELECT grade FROM Highschooler,What is the grade of each high schooler?,"['SELECT', 'grade', 'FROM', 'Highschooler']","['select', 'grade', 'from', 'highschooler']","['What', 'is', 'the', 'grade', 'of', 'each', 'high', 'schooler', '?']","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'What is the grade of each high schooler?', 'is_thinking': True, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': 'SELECT grade FROM highschooler', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': 'SELECT grade FROM highschooler', 'ask_reached_end': True}","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'What is the grade of each high schooler?', 'is_thinking': False, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': 'SELECT name, grade FROM highschooler;', 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': 'SELECT name, grade FROM highschooler;', 'ask_reached_end': True}","{'correct': True, 'error': None, 'generated_sql': 'SELECT grade FROM highschooler', 'golden_sql': 'SELECT grade FROM Highschooler', 'generated_result': [[9], [9], [9], [9], [10], [10], [10], [10], [11], [11], [11], [11], [12], [12], [12], [12]], 'golden_result': [[9], [9], [9], [9], [10], [10], [10], [10], [11], [11], [11], [11], [12], [12], [12], [12]], 'generated_row_count': 16, 'golden_row_count': 16}","{'correct': False, 'error': None, 'generated_sql': 'SELECT name, grade FROM highschooler', 'golden_sql': 'SELECT grade FROM Highschooler', 'generated_result': [['Jordan', 9], ['Gabriel', 9], ['Tiffany', 9], ['Cassandra', 9], ['Haley', 10], ['Andrew', 10], ['Kris', 10], ['Brittany', 10], ['Alexis', 11], ['Austin', 11], ['Gabriel', 11], ['Jessica', 11], ['Jordan', 12], ['John', 12], ['Kyle', 12], ['Logan', 12]], 'golden_result': [[9], [9], [9], [9], [10], [10], [10], [10], [11], [11], [11], [11], [12], [12], [12], [12]], 'generated_row_count': 16, 'golden_row_count': 16}",True,False,,,SELECT grade FROM highschooler,"SELECT name, grade FROM highschooler",16.0,16.0,16.0,spider_test_with_ask_responses_offset_800_max_rows_234.json
network_1,"SELECT grade FROM Highschooler WHERE name  =  ""Kyle""",What grade is Kyle in?,"['SELECT', 'grade', 'FROM', 'Highschooler', 'WHERE', 'name', '=', '``', 'Kyle', ""''""]","['select', 'grade', 'from', 'highschooler', 'where', 'name', '=', 'value']","['What', 'grade', 'is', 'Kyle', 'in', '?']","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'What grade is Kyle in?', 'is_thinking': True, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': ""SELECT grade FROM highschooler WHERE name = 'Kyle'"", 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': ""SELECT grade FROM highschooler WHERE name = 'Kyle'"", 'ask_reached_end': True}","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'What grade is Kyle in?', 'is_thinking': False, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': ""SELECT grade FROM highschooler WHERE name = 'Kyle';"", 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': ""SELECT grade FROM highschooler WHERE name = 'Kyle';"", 'ask_reached_end': True}","{'correct': True, 'error': None, 'generated_sql': ""SELECT grade FROM highschooler WHERE name = 'Kyle'"", 'golden_sql': 'SELECT grade FROM Highschooler WHERE name  =  ""Kyle""', 'generated_result': [[12]], 'golden_result': [[12]], 'generated_row_count': 1, 'golden_row_count': 1}","{'correct': True, 'error': None, 'generated_sql': ""SELECT grade FROM highschooler WHERE name = 'Kyle'"", 'golden_sql': 'SELECT grade FROM Highschooler WHERE name  =  ""Kyle""', 'generated_result': [[12]], 'golden_result': [[12]], 'generated_row_count': 1, 'golden_row_count': 1}",True,True,,,SELECT grade FROM highschooler WHERE name = 'Kyle',SELECT grade FROM highschooler WHERE name = 'Kyle',1.0,1.0,1.0,spider_test_with_ask_responses_offset_800_max_rows_234.json
network_1,"SELECT grade FROM Highschooler WHERE name  =  ""Kyle""",Return the grade for the high schooler named Kyle.,"['SELECT', 'grade', 'FROM', 'Highschooler', 'WHERE', 'name', '=', '``', 'Kyle', ""''""]","['select', 'grade', 'from', 'highschooler', 'where', 'name', '=', 'value']","['Return', 'the', 'grade', 'for', 'the', 'high', 'schooler', 'named', 'Kyle', '.']","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'Return the grade for the high schooler named Kyle.', 'is_thinking': True, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': ""SELECT grade FROM highschooler WHERE name = 'Kyle'"", 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': ""SELECT grade FROM highschooler WHERE name = 'Kyle'"", 'ask_reached_end': True}","{'request_payload': {'user_id': 'user_123', 'model': 'google/gemma-4-E4B-it', 'first_user_message': 'I want to ask a question about my database schema.', 'question': 'Return the grade for the high schooler named Kyle.', 'is_thinking': False, 'skip_user_interaction': True, 'schema_name': 'network_1'}, 'http_status_code': 200, 'request_error': None, 'response_json': {'status': 'ok', 'answer': ""SELECT grade FROM highschooler WHERE name = 'Kyle';"", 'reached_end': True}, 'ask_status': 'ok', 'ask_answer': ""SELECT grade FROM highschooler WHERE name = 'Kyle';"", 'ask_reached_end': True}","{'correct': True, 'error': None, 'generated_sql': ""SELECT grade FROM highschooler WHERE name = 'Kyle'"", 'golden_sql': 'SELECT grade FROM Highschooler WHERE name  =  ""Kyle""', 'generated_result': [[12]], 'golden_result': [[12]], 'generated_row_count': 1, 'golden_row_count': 1}","{'correct': True, 'error': None, 'generated_sql': ""SELECT grade FROM highschooler WHERE name = 'Kyle'"", 'golden_sql': 'SELECT grade FROM Highschooler WHERE name  =  ""Kyle""', 'generated_result': [[12]], 'golden_result': [[12]], 'generated_row_count': 1, 'golden_row_count': 1}",True,True,,,SELECT grade FROM highschooler WHERE name = 'Kyle',SELECT grade FROM highschooler WHERE name = 'Kyle',1.0,1.0,1.0,spider_test_with_ask_responses_offset_800_max_rows_234.json
